clip,actor,sentence,intended,intensity,n_raters,v_A,v_D,v_F,v_H,v_N,v_S,p_A,p_D,p_F,p_H,p_N,p_S,tied,unambiguous,agreement,perceived,perceived_randtie,perceived_strict,entropy,p_intended
1042_IOM_DIS_XX,1042,IOM,D,XX,8,0,1,0,0,5,2,0.0,0.125,0.0,0.0,0.625,0.25,False,True,0.625,N,N,N,0.502442468830035,0.125
1042_IOM_FEA_XX,1042,IOM,F,XX,9,3,0,2,2,2,0,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,False,True,0.3333333333333333,A,A,A,0.7640101164527363,0.2222222222222222
1042_IOM_HAP_XX,1042,IOM,H,XX,8,1,0,1,2,4,0,0.125,0.0,0.125,0.25,0.5,0.0,False,True,0.5,N,N,N,0.6769924126604477,0.25
1042_IOM_NEU_XX,1042,IOM,N,XX,10,2,1,0,0,7,0,0.2,0.1,0.0,0.0,0.7,0.0,False,True,0.7,N,N,N,0.44750345474037617,0.7
1042_IOM_SAD_XX,1042,IOM,S,XX,10,0,2,0,0,6,2,0.0,0.2,0.0,0.0,0.6,0.2,False,True,0.6,N,N,N,0.5303560860446522,0.2
1042_ITH_ANG_XX,1042,ITH,A,XX,8,8,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,1.0,A,A,A,-0.0,1.0
1042_ITH_DIS_XX,1042,ITH,D,XX,8,4,4,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,True,False,0.5,D,D,TIE,0.3868528072345416,0.5
1042_ITH_FEA_XX,1042,ITH,F,XX,9,0,0,0,0,9,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1042_ITH_HAP_XX,1042,ITH,H,XX,8,0,0,0,4,4,0,0.0,0.0,0.0,0.5,0.5,0.0,True,False,0.5,N,N,TIE,0.3868528072345416,0.5
1042_ITH_NEU_XX,1042,ITH,N,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1042_ITH_SAD_XX,1042,ITH,S,XX,9,0,3,1,0,5,0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.5228873203291378,0.0
1042_ITS_ANG_XX,1042,ITS,A,XX,9,3,4,0,0,2,0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,False,True,0.4444444444444444,D,D,D,0.5920755354596067,0.3333333333333333
1042_ITS_DIS_XX,1042,ITS,D,XX,10,0,4,1,0,4,1,0.0,0.4,0.1,0.0,0.4,0.1,True,False,0.4,N,D,TIE,0.6661327173632022,0.4
1042_ITS_FEA_XX,1042,ITS,F,XX,10,0,0,2,0,8,0,0.0,0.0,0.2,0.0,0.8,0.0,False,True,0.8,N,N,N,0.27927991012866066,0.2
1042_ITS_HAP_XX,1042,ITS,H,XX,10,0,1,1,4,4,0,0.0,0.1,0.1,0.4,0.4,0.0,True,False,0.4,N,N,TIE,0.6661327173632022,0.4
1042_ITS_NEU_XX,1042,ITS,N,XX,10,0,2,0,0,8,0,0.0,0.2,0.0,0.0,0.8,0.0,False,True,0.8,N,N,N,0.27927991012866066,0.8
1042_ITS_SAD_XX,1042,ITS,S,XX,10,0,6,0,0,4,0,0.0,0.6,0.0,0.0,0.4,0.0,False,True,0.6,D,D,D,0.37561496315083553,0.0
1042_IWL_ANG_XX,1042,IWL,A,XX,9,1,3,0,2,3,0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.0,True,False,0.3333333333333333,D,D,TIE,0.7315622998573797,0.1111111111111111
1042_IWL_DIS_XX,1042,IWL,D,XX,9,5,1,0,0,3,0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,False,True,0.5555555555555556,A,A,A,0.5228873203291378,0.1111111111111111
1042_IWL_FEA_XX,1042,IWL,F,XX,7,3,1,0,1,2,0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,False,True,0.42857142857142855,A,A,A,0.7127263906780549,0.0
1042_IWL_HAP_XX,1042,IWL,H,XX,9,1,0,0,3,5,0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.5228873203291378,0.3333333333333333
1042_IWL_NEU_XX,1042,IWL,N,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1042_IWL_SAD_XX,1042,IWL,S,XX,10,0,1,0,1,8,0,0.0,0.1,0.0,0.1,0.8,0.0,False,True,0.8,N,N,N,0.35665047157556895,0.0
1042_IWW_ANG_XX,1042,IWW,A,XX,11,11,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,1.0,A,A,A,-0.0,1.0
1042_IWW_DIS_XX,1042,IWW,D,XX,8,1,2,3,0,2,0,0.125,0.25,0.375,0.0,0.25,0.0,False,True,0.375,F,F,F,0.7372018207993071,0.25
1042_IWW_FEA_XX,1042,IWW,F,XX,10,0,0,9,1,0,0,0.0,0.0,0.9,0.1,0.0,0.0,False,True,0.9,F,F,F,0.1814322619606436,0.9
1042_IWW_HAP_XX,1042,IWW,H,XX,9,3,2,1,2,1,0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,False,True,0.3333333333333333,A,A,A,0.8499774069493012,0.2222222222222222
1042_IWW_NEU_XX,1042,IWW,N,XX,10,1,1,2,0,5,1,0.1,0.1,0.2,0.0,0.5,0.1,False,True,0.5,N,N,N,0.7586044466395968,0.5
1042_IWW_SAD_XX,1042,IWW,S,XX,9,0,1,5,0,1,2,0.0,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,False,True,0.5555555555555556,F,F,F,0.6413024274210591,0.2222222222222222
1042_MTI_ANG_XX,1042,MTI,A,XX,9,2,1,2,0,4,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.0,False,True,0.4444444444444444,N,N,N,0.710490642551528,0.2222222222222222
1042_MTI_DIS_XX,1042,MTI,D,XX,7,2,2,0,0,3,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,False,True,0.42857142857142855,N,N,N,0.6021970171824717,0.2857142857142857
1042_MTI_FEA_XX,1042,MTI,F,XX,8,0,0,0,3,5,0,0.0,0.0,0.0,0.375,0.625,0.0,False,True,0.625,N,N,N,0.3692254733516234,0.0
1042_MTI_HAP_XX,1042,MTI,H,XX,5,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1042_MTI_NEU_XX,1042,MTI,N,XX,8,0,0,0,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1042_MTI_SAD_XX,1042,MTI,S,XX,11,0,0,0,1,4,6,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,False,True,0.5454545454545454,S,S,S,0.5114887914806514,0.5454545454545454
1042_TAI_ANG_XX,1042,TAI,A,XX,10,1,1,2,1,5,0,0.1,0.1,0.2,0.1,0.5,0.0,False,True,0.5,N,N,N,0.7586044466395968,0.1
1042_TAI_DIS_XX,1042,TAI,D,XX,10,4,2,1,0,3,0,0.4,0.2,0.1,0.0,0.3,0.0,False,True,0.4,A,A,A,0.7143002438742896,0.2
1042_TAI_FEA_XX,1042,TAI,F,XX,6,0,1,1,0,4,0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,False,True,0.6666666666666666,N,N,N,0.4841962570206112,0.16666666666666666
1042_TAI_HAP_XX,1042,TAI,H,XX,9,0,0,0,8,1,0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,False,True,0.8888888888888888,H,H,H,0.19468689957213928,0.8888888888888888
1042_TAI_NEU_XX,1042,TAI,N,XX,10,1,0,0,0,9,0,0.1,0.0,0.0,0.0,0.9,0.0,False,True,0.9,N,N,N,0.1814322619606436,0.9
1042_TAI_SAD_XX,1042,TAI,S,XX,9,1,0,0,2,5,1,0.1111111111111111,0.0,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.1111111111111111
1042_TIE_ANG_XX,1042,TIE,A,XX,11,7,2,0,0,1,1,0.6363636363636364,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,False,True,0.6363636363636364,A,A,A,0.5768419656529612,0.6363636363636364
1042_TIE_DIS_XX,1042,TIE,D,XX,9,1,5,1,0,2,0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,False,True,0.5555555555555556,D,D,D,0.6413024274210591,0.5555555555555556
1042_TIE_FEA_XX,1042,TIE,F,XX,9,1,2,1,0,5,0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.1111111111111111
1042_TIE_HAP_XX,1042,TIE,H,XX,10,4,2,0,1,3,0,0.4,0.2,0.0,0.1,0.3,0.0,False,True,0.4,A,A,A,0.7143002438742896,0.1
1042_TIE_NEU_XX,1042,TIE,N,XX,8,0,0,0,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1042_TIE_SAD_XX,1042,TIE,S,XX,10,0,3,0,0,5,2,0.0,0.3,0.0,0.0,0.5,0.2,False,True,0.5,N,N,N,0.5746602888099595,0.2
1042_TSI_ANG_XX,1042,TSI,A,XX,9,3,4,1,0,1,0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,False,True,0.4444444444444444,D,D,D,0.6780428259561716,0.3333333333333333
1042_TSI_DIS_XX,1042,TSI,D,XX,8,1,3,0,1,3,0,0.125,0.375,0.0,0.125,0.375,0.0,True,False,0.375,N,D,TIE,0.7006980271295309,0.375
1042_TSI_FEA_XX,1042,TSI,F,XX,8,2,0,1,0,5,0,0.25,0.0,0.125,0.0,0.625,0.0,False,True,0.625,N,N,N,0.502442468830035,0.125
1042_TSI_HAP_XX,1042,TSI,H,XX,7,0,0,1,3,3,0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,True,False,0.42857142857142855,N,N,TIE,0.5604783958455847,0.42857142857142855
1042_TSI_NEU_XX,1042,TSI,N,XX,9,0,1,0,1,6,1,0.0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,False,True,0.6666666666666666,N,N,N,0.5596277188642502,0.6666666666666666
1042_TSI_SAD_XX,1042,TSI,S,XX,9,0,1,0,0,8,0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.0
1042_WSI_ANG_XX,1042,WSI,A,XX,10,6,4,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,False,True,0.6,A,A,A,0.37561496315083553,0.6
1042_WSI_DIS_XX,1042,WSI,D,XX,9,4,4,0,1,0,0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,True,False,0.4444444444444444,D,A,TIE,0.5385560615583984,0.4444444444444444
1042_WSI_FEA_XX,1042,WSI,F,XX,10,5,2,0,1,2,0,0.5,0.2,0.0,0.1,0.2,0.0,False,True,0.5,A,A,A,0.6812338851926886,0.0
1042_WSI_HAP_XX,1042,WSI,H,XX,9,8,0,0,0,1,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,False,True,0.8888888888888888,A,A,A,0.19468689957213928,0.0
1042_WSI_NEU_XX,1042,WSI,N,XX,8,0,0,0,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1042_WSI_SAD_XX,1042,WSI,S,XX,10,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.9,0.1,False,True,0.9,N,N,N,0.1814322619606436,0.1
1043_DFA_ANG_XX,1043,DFA,A,XX,8,3,1,0,0,4,0,0.375,0.125,0.0,0.0,0.5,0.0,False,True,0.5,N,N,N,0.5437754171820363,0.375
1043_DFA_DIS_XX,1043,DFA,D,XX,9,2,1,0,1,5,0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.1111111111111111
1043_DFA_FEA_XX,1043,DFA,F,XX,9,2,2,2,0,3,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.0,False,True,0.3333333333333333,N,N,N,0.7640101164527364,0.2222222222222222
1043_DFA_HAP_XX,1043,DFA,H,XX,10,0,0,0,7,3,0,0.0,0.0,0.0,0.7,0.3,0.0,False,True,0.7,H,H,H,0.340929858357647,0.7
1043_DFA_NEU_XX,1043,DFA,N,XX,9,0,0,2,0,7,0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.29563465864414723,0.7777777777777778
1043_DFA_SAD_XX,1043,DFA,S,XX,7,0,0,2,0,1,4,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,False,True,0.5714285714285714,S,S,S,0.5333862650237753,0.5714285714285714
1043_IEO_ANG_HI,1043,IEO,A,HI,9,6,2,0,1,0,0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,False,True,0.6666666666666666,A,A,A,0.4736604283676854,0.6666666666666666
1043_IEO_ANG_LO,1043,IEO,A,LO,9,0,4,0,0,5,0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.3834005559313648,0.0
1043_IEO_ANG_MD,1043,IEO,A,MD,10,4,3,0,0,3,0,0.4,0.3,0.0,0.0,0.3,0.0,False,True,0.4,A,A,A,0.6077266474915606,0.4
1043_IEO_DIS_HI,1043,IEO,D,HI,10,1,4,2,1,2,0,0.1,0.4,0.2,0.1,0.2,0.0,False,True,0.4,D,D,D,0.8208738402570189,0.4
1043_IEO_DIS_LO,1043,IEO,D,LO,9,1,2,0,0,5,1,0.1111111111111111,0.2222222222222222,0.0,0.0,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1043_IEO_DIS_MD,1043,IEO,D,MD,8,1,2,1,0,4,0,0.125,0.25,0.125,0.0,0.5,0.0,False,True,0.5,N,N,N,0.6769924126604477,0.25
1043_IEO_FEA_HI,1043,IEO,F,HI,10,0,1,7,2,0,0,0.0,0.1,0.7,0.2,0.0,0.0,False,True,0.7,F,F,F,0.44750345474037617,0.7
1043_IEO_FEA_LO,1043,IEO,F,LO,10,0,0,2,0,5,3,0.0,0.0,0.2,0.0,0.5,0.3,False,True,0.5,N,N,N,0.5746602888099595,0.2
1043_IEO_FEA_MD,1043,IEO,F,MD,10,0,0,5,1,3,1,0.0,0.0,0.5,0.1,0.3,0.1,False,True,0.5,F,F,F,0.6520308502568676,0.5
1043_IEO_HAP_HI,1043,IEO,H,HI,10,1,0,6,0,2,1,0.1,0.0,0.6,0.0,0.2,0.1,False,True,0.6,F,F,F,0.6077266474915604,0.0
1043_IEO_HAP_LO,1043,IEO,H,LO,10,0,0,0,5,5,0,0.0,0.0,0.0,0.5,0.5,0.0,True,False,0.5,N,H,TIE,0.3868528072345416,0.5
1043_IEO_HAP_MD,1043,IEO,H,MD,10,0,0,3,4,3,0,0.0,0.0,0.3,0.4,0.3,0.0,False,True,0.4,H,H,H,0.6077266474915606,0.4
1043_IEO_NEU_XX,1043,IEO,N,XX,9,0,0,0,0,9,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1043_IEO_SAD_HI,1043,IEO,S,HI,9,0,0,3,0,4,2,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,False,True,0.4444444444444444,N,N,N,0.5920755354596067,0.2222222222222222
1043_IEO_SAD_LO,1043,IEO,S,LO,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1043_IEO_SAD_MD,1043,IEO,S,MD,10,0,1,0,2,7,0,0.0,0.1,0.0,0.2,0.7,0.0,False,True,0.7,N,N,N,0.44750345474037617,0.0
1043_IOM_ANG_XX,1043,IOM,A,XX,8,3,2,2,0,1,0,0.375,0.25,0.25,0.0,0.125,0.0,False,True,0.375,A,A,A,0.7372018207993071,0.375
1043_IOM_DIS_XX,1043,IOM,D,XX,9,3,1,1,0,4,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,False,True,0.4444444444444444,N,N,N,0.6780428259561715,0.1111111111111111
1043_IOM_FEA_XX,1043,IOM,F,XX,10,0,1,3,0,6,0,0.0,0.1,0.3,0.0,0.6,0.0,False,True,0.6,N,N,N,0.5011530511088312,0.3
1043_IOM_HAP_XX,1043,IOM,H,XX,9,0,0,0,1,8,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.1111111111111111
1043_IOM_NEU_XX,1043,IOM,N,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1043_IOM_SAD_XX,1043,IOM,S,XX,10,0,0,1,0,4,5,0.0,0.0,0.1,0.0,0.4,0.5,False,True,0.5,S,S,S,0.526492762298872,0.5
1043_ITH_ANG_XX,1043,ITH,A,XX,7,2,1,2,0,2,0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,True,False,0.2857142857142857,F,F,TIE,0.754445012014942,0.2857142857142857
1043_ITH_DIS_XX,1043,ITH,D,XX,10,0,1,2,0,5,2,0.0,0.1,0.2,0.0,0.5,0.2,False,True,0.5,N,N,N,0.6812338851926886,0.1
1043_ITH_FEA_XX,1043,ITH,F,XX,10,0,0,3,0,5,2,0.0,0.0,0.3,0.0,0.5,0.2,False,True,0.5,N,N,N,0.5746602888099595,0.3
1043_ITH_HAP_XX,1043,ITH,H,XX,9,0,0,0,3,6,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,False,True,0.6666666666666666,N,N,N,0.355245321275764,0.3333333333333333
1043_ITH_NEU_XX,1043,ITH,N,XX,10,0,1,0,1,8,0,0.0,0.1,0.0,0.1,0.8,0.0,False,True,0.8,N,N,N,0.35665047157556895,0.8
1043_ITH_SAD_XX,1043,ITH,S,XX,8,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.5,0.5,True,False,0.5,N,N,TIE,0.3868528072345416,0.5
1043_ITS_ANG_XX,1043,ITS,A,XX,8,1,3,0,2,1,1,0.125,0.375,0.0,0.25,0.125,0.125,False,True,0.375,D,D,D,0.8339150226079425,0.125
1043_ITS_DIS_XX,1043,ITS,D,XX,9,0,2,3,0,4,0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,False,True,0.4444444444444444,N,N,N,0.5920755354596067,0.2222222222222222
1043_ITS_FEA_XX,1043,ITS,F,XX,10,0,0,7,0,0,3,0.0,0.0,0.7,0.0,0.0,0.3,False,True,0.7,F,F,F,0.340929858357647,0.7
1043_ITS_HAP_XX,1043,ITS,H,XX,8,0,0,0,4,4,0,0.0,0.0,0.0,0.5,0.5,0.0,True,False,0.5,N,N,TIE,0.3868528072345416,0.5
1043_ITS_NEU_XX,1043,ITS,N,XX,9,0,0,3,0,5,1,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.5228873203291379,0.5555555555555556
1043_ITS_SAD_XX,1043,ITS,S,XX,9,0,0,1,0,6,2,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,False,True,0.6666666666666666,N,N,N,0.4736604283676854,0.2222222222222222
1043_IWL_ANG_XX,1043,IWL,A,XX,9,7,2,0,0,0,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,False,True,0.7777777777777778,A,A,A,0.29563465864414723,0.7777777777777778
1043_IWL_DIS_XX,1043,IWL,D,XX,8,0,0,1,0,7,0,0.0,0.0,0.125,0.0,0.875,0.0,False,True,0.875,N,N,N,0.2102794307646444,0.0
1043_IWL_FEA_XX,1043,IWL,F,XX,7,1,0,0,0,6,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,False,True,0.8571428571428571,N,N,N,0.2288902753588347,0.0
1043_IWL_HAP_XX,1043,IWL,H,XX,9,1,1,0,2,5,0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1043_IWL_NEU_XX,1043,IWL,N,XX,10,0,0,0,0,7,3,0.0,0.0,0.0,0.0,0.7,0.3,False,True,0.7,N,N,N,0.340929858357647,0.7
1043_IWL_SAD_XX,1043,IWL,S,XX,8,1,1,0,0,0,6,0.125,0.125,0.0,0.0,0.0,0.75,False,True,0.75,S,S,S,0.4105584217036248,0.75
1043_IWW_ANG_XX,1043,IWW,A,XX,9,3,4,2,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,False,True,0.4444444444444444,D,D,D,0.5920755354596067,0.3333333333333333
1043_IWW_DIS_XX,1043,IWW,D,XX,11,1,2,3,0,5,0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.45454545454545453,0.0,False,True,0.45454545454545453,N,N,N,0.6924390875344003,0.18181818181818182
1043_IWW_FEA_XX,1043,IWW,F,XX,8,0,0,7,0,1,0,0.0,0.0,0.875,0.0,0.125,0.0,False,True,0.875,F,F,F,0.2102794307646444,0.875
1043_IWW_HAP_XX,1043,IWW,H,XX,8,0,0,3,1,4,0,0.0,0.0,0.375,0.125,0.5,0.0,False,True,0.5,N,N,N,0.5437754171820363,0.125
1043_IWW_NEU_XX,1043,IWW,N,XX,9,0,0,1,0,8,0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,False,True,0.8888888888888888,N,N,N,0.19468689957213928,0.8888888888888888
1043_IWW_SAD_XX,1043,IWW,S,XX,10,0,0,6,0,4,0,0.0,0.0,0.6,0.0,0.4,0.0,False,True,0.6,F,F,F,0.37561496315083553,0.0
1043_MTI_ANG_XX,1043,MTI,A,XX,9,5,4,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,False,True,0.5555555555555556,A,A,A,0.3834005559313648,0.5555555555555556
1043_MTI_DIS_XX,1043,MTI,D,XX,9,0,2,1,0,5,1,0.0,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,False,True,0.5555555555555556,N,N,N,0.6413024274210591,0.2222222222222222
1043_MTI_FEA_XX,1043,MTI,F,XX,10,0,1,6,0,1,2,0.0,0.1,0.6,0.0,0.1,0.2,False,True,0.6,F,F,F,0.6077266474915606,0.6
1043_MTI_HAP_XX,1043,MTI,H,XX,10,0,0,0,6,4,0,0.0,0.0,0.0,0.6,0.4,0.0,False,True,0.6,H,H,H,0.37561496315083553,0.6
1043_MTI_NEU_XX,1043,MTI,N,XX,8,1,0,0,0,6,1,0.125,0.0,0.0,0.0,0.75,0.125,False,True,0.75,N,N,N,0.4105584217036248,0.75
1043_MTI_SAD_XX,1043,MTI,S,XX,8,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.625,0.375,False,True,0.625,N,N,N,0.3692254733516234,0.375
1043_TAI_ANG_XX,1043,TAI,A,XX,9,1,2,2,0,2,2,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,True,False,0.2222222222222222,S,S,TIE,0.8824252235446576,0.1111111111111111
1043_TAI_DIS_XX,1043,TAI,D,XX,9,1,3,0,0,5,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,False,True,0.5555555555555556,N,N,N,0.5228873203291378,0.3333333333333333
1043_TAI_FEA_XX,1043,TAI,F,XX,8,0,2,1,1,1,3,0.0,0.25,0.125,0.125,0.125,0.375,False,True,0.375,S,S,S,0.8339150226079424,0.125
1043_TAI_HAP_XX,1043,TAI,H,XX,9,0,3,2,0,3,1,0.0,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,True,False,0.3333333333333333,D,N,TIE,0.7315622998573797,0.0
1043_TAI_NEU_XX,1043,TAI,N,XX,8,0,1,1,0,6,0,0.0,0.125,0.125,0.0,0.75,0.0,False,True,0.75,N,N,N,0.4105584217036248,0.75
1043_TAI_SAD_XX,1043,TAI,S,XX,10,0,0,1,0,6,3,0.0,0.0,0.1,0.0,0.6,0.3,False,True,0.6,N,N,N,0.5011530511088312,0.3
1043_TIE_ANG_XX,1043,TIE,A,XX,10,7,3,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,False,True,0.7,A,A,A,0.340929858357647,0.7
1043_TIE_DIS_XX,1043,TIE,D,XX,7,2,2,0,1,1,1,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,True,False,0.2857142857142857,D,A,TIE,0.8649743855105252,0.2857142857142857
1043_TIE_FEA_XX,1043,TIE,F,XX,9,0,1,3,0,3,2,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,True,False,0.3333333333333333,N,F,TIE,0.7315622998573797,0.3333333333333333
1043_TIE_HAP_XX,1043,TIE,H,XX,8,5,2,0,1,0,0,0.625,0.25,0.0,0.125,0.0,0.0,False,True,0.625,A,A,A,0.502442468830035,0.125
1043_TIE_NEU_XX,1043,TIE,N,XX,8,0,0,1,0,7,0,0.0,0.0,0.125,0.0,0.875,0.0,False,True,0.875,N,N,N,0.2102794307646444,0.875
1043_TIE_SAD_XX,1043,TIE,S,XX,7,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,0.0
1043_TSI_ANG_XX,1043,TSI,A,XX,6,1,0,4,0,1,0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,False,True,0.6666666666666666,F,F,F,0.4841962570206112,0.16666666666666666
1043_TSI_DIS_XX,1043,TSI,D,XX,8,0,3,0,0,5,0,0.0,0.375,0.0,0.0,0.625,0.0,False,True,0.625,N,N,N,0.3692254733516234,0.375
1043_TSI_FEA_XX,1043,TSI,F,XX,10,2,0,6,1,1,0,0.2,0.0,0.6,0.1,0.1,0.0,False,True,0.6,F,F,F,0.6077266474915604,0.6
1043_TSI_HAP_XX,1043,TSI,H,XX,8,0,0,0,5,3,0,0.0,0.0,0.0,0.625,0.375,0.0,False,True,0.625,H,H,H,0.3692254733516234,0.625
1043_TSI_NEU_XX,1043,TSI,N,XX,10,0,0,0,0,10,0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,1.0,N,N,N,-0.0,1.0
1043_TSI_SAD_XX,1043,TSI,S,XX,9,0,0,2,0,7,0,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,False,True,0.7777777777777778,N,N,N,0.29563465864414723,0.0
1043_WSI_ANG_XX,1043,WSI,A,XX,10,6,3,0,1,0,0,0.6,0.3,0.0,0.1,0.0,0.0,False,True,0.6,A,A,A,0.5011530511088312,0.6
1043_WSI_DIS_XX,1043,WSI,D,XX,10,2,1,0,0,7,0,0.2,0.1,0.0,0.0,0.7,0.0,False,True,0.7,N,N,N,0.44750345474037617,0.1
